"STATION","NAME","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-02","12.9",",,U","20.6","H,,U","7.2","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-03","15.3",",,U","23.9","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-04","12.6",",,U","21.1","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-05","10.5",",,U","15.6","H,,U","7.2","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-06","12.2",",,U","12.8","H,,U","11.1","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-07","11.7",",,U","16.1","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-08","11.4",",,U","17.2","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-09","16.6",",,U","22.8","H,,U","8.9","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-10","11.1",",,U","15.6","H,,U","6.7","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-11","8.6",",,U","15.0","H,,U","5.0","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-12","7.6",",,U","13.9","H,,U","3.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-13","11.3",",,U","20.6","H,,U","3.9","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-14","14.9",",,U","24.4","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-15","8.4",",,U","13.9","H,,U","5.0","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-16","5.9",",,U","10.6","H,,U","3.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-17","8.2",",,U","16.1","H,,U","1.7","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-18","8.2",",,U","15.0","H,,U","5.0","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-19","10.7",",,U","17.2","H,,U","4.4","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-20","14.9",",,U","24.4","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-21","16.9",",,U","27.2","H,,U","7.2","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-22","20.3",",,U","27.8","H,,U","13.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-23","19.3",",,U","26.7","H,,U","10.0","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-24","13.1",",,U","22.8","H,,U","6.7","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-25","12.1",",,U","22.8","H,,U","5.0","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-26","10.5",",,U","18.3","H,,U","6.1","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-27","11.2",",,U","16.1","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-28","10.3",",,U","15.0","H,,U","6.7","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-29","10.7",",,U","17.8","H,,U","6.7","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-04-30","10.2",",,U","18.3","H,,U","5.6","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-01","12.3",",,U","22.8","H,,U","5.6","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-02","12.3",",,U","20.0","H,,U","6.1","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-03","10.8",",,U","20.6","H,,U","6.7","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-04","15.7",",,U","25.6","H,,U","6.1","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-05","13.7",",,U","20.0","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-06","11.7",",,U","19.4","H,,U","7.2","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-07","15.7",",,U","26.1","H,,U","8.9","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-08","15.5",",,U","23.3","H,,U","9.4","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-09","12.7",",,U","19.4","H,,U","8.9","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-10","13.0",",,U","21.7","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-11","17.6",",,U","25.6","H,,U","7.2","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-12","15.1",",,U","23.3","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-13","10.0",",,U","14.4","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-14","10.1",",,U","15.6","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-15","11.2",",,U","17.2","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-16","12.0",",,U","17.8","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-17","12.9",",,U","22.8","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-18","12.6",",,U","23.9","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-19","11.1",",,U","17.2","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-20","10.8",",,U","17.8","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-21","13.7",",,U","23.3","H,,U","6.7","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-22","12.3",",,U","21.7","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-23","9.8",",,U","11.7","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-24","10.1",",,U","14.4","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-25","10.7",",,U","14.4","H,,U","8.9","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-26","11.8",",,U","17.8","H,,U","8.9","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-27","19.6",",,U","27.2","H,,U","11.1","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-28","25.2",",,U","32.8","H,,U","18.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-29","20.8",",,U","32.2","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-30","10.9",",,U","17.2","H,,U","7.2","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-05-31","10.7",",,U","17.2","H,,U","7.2","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-01","16.5",",,U","26.1","H,,U","6.7","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-02","25.8",",,U","33.9","H,,U","16.1","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-03","24.4",",,U","33.9","H,,U","15.0","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-04","14.9",",,U","22.2","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-05","13.6",",,U","23.3","H,,U","7.2","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-06","12.4",",,U","20.6","H,,U","7.2","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-07","13.1",",,U","21.1","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-08","15.1",",,U","24.4","H,,U","8.9","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-09","12.4",",,U","17.8","H,,U","7.2","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-10","13.0",",,U","21.1","H,,U","6.7","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-11","18.5",",,U","27.8","H,,U","9.4","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-12","22.7",",,U","33.9","H,,U","15.0","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-13","18.8",",,U","28.9","H,,U","9.4","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-14","17.4",",,U","25.6","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-15","15.6",",,U","24.4","H,,U","8.9","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-16","12.1",",,U","17.8","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-17","12.4",",,U","17.2","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-18","15.8",",,U","25.6","H,,U","9.4","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-19","15.7",",,U","26.7","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-20","13.3",",,U","22.8","H,,U","8.3","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-21","17.9",",,U","30.6","H,,U","7.8","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-22","25.2",",,U","35.6","H,,U","16.7","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-23","28.0",",,U","36.7","H,,U","20.0","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-24","15.8",",,U","23.9","H,,U","11.1","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-25","16.3",",,U","23.9","H,,U","10.0","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-26","18.6",",,U","28.9","H,,U","10.0","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-27","15.9",",,U","25.6","H,,U","9.4","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-28","15.7",",,U","23.9","H,,U","10.0","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-29","21.2",",,U","32.2","H,,U","10.6","H,,U"
"USR0000CWOO","WOODACRE CALIFORNIA, CA US","2018-06-30","25.9",",,U","35.0","H,,U","17.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-01","20.2",",,U","28.9","H,,U","15.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-02","19.2",",,U","28.3","H,,U","13.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-03","19.8",",,U","27.8","H,,U","12.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-04","16.7",",,U","18.9","H,,U","13.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-05","15.4",",,U","18.9","H,,U","12.2","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-06","17.8",",,U","21.7","H,,U","14.4","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-07","16.9",",,U","20.6","H,,U","13.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-08","15.5",",,U","22.2","H,,U","10.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-09","16.1",",,U","24.4","H,,U","7.2","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-10","19.0",",,U","24.4","H,,U","15.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-11","19.1",",,U","24.4","H,,U","15.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-12","20.4",",,U","22.8","H,,U","17.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-13","20.9",",,U","23.3","H,,U","17.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-14","22.4",",,U","23.3","H,,U","21.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-15","21.7",",,U","25.0","H,,U","17.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-16","19.7",",,U","20.6","H,,U","18.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-17","19.1",",,U","20.0","H,,U","18.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-18","18.4",",,U","20.0","H,,U","16.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-19","18.5",",,U","22.8","H,,U","9.4","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-20","18.7",",,U","22.8","H,,U","10.6","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-21","13.5",",,U","14.4","H,,U","11.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-22","13.7",",,U","17.2","H,,U","6.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-23","14.1",",,U","17.8","H,,U","7.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-24","16.0",",,U","21.7","H,,U","6.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-25","17.0",",,U","21.1","H,,U","8.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-26","17.0",",,U","20.6","H,,U","8.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-27","19.5",",,U","23.9","H,,U","11.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-28","18.9",",,U","24.4","H,,U","11.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-29","19.1",",,U","25.0","H,,U","11.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-30","17.7",",,U","27.2","H,,U","8.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2017-12-31","16.4",",,U","21.7","H,,U","8.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-01","17.6",",,U","23.3","H,,U","8.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-02","20.1",",,U","25.6","H,,U","13.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-03","18.9",",,U","20.6","H,,U","13.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-04","19.9",",,U","26.1","H,,U","13.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-05","18.3",",,U","28.3","H,,U","10.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-06","18.8",",,U","25.0","H,,U","12.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-07","19.2",",,U","25.0","H,,U","13.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-08","18.7",",,U","24.4","H,,U","14.4","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-09","16.6",",,U","23.3","H,,U","13.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-10","16.5",",,U","21.1","H,,U","11.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-11","15.6",",,U","23.3","H,,U","8.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-12","16.7",",,U","23.3","H,,U","9.4","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-13","18.9",",,U","24.4","H,,U","12.2","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-14","18.5",",,U","24.4","H,,U","13.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-15","17.9",",,U","25.0","H,,U","11.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-16","17.9",",,U","24.4","H,,U","12.2","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-17","17.9",",,U","25.0","H,,U","11.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-18","17.3",",,U","26.1","H,,U","10.6","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-19","18.2",",,U","26.7","H,,U","10.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-20","15.0",",,U","17.8","H,,U","10.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-21","12.6",",,U","16.7","H,,U","7.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-22","14.3",",,U","17.8","H,,U","8.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-23","16.3",",,U","21.1","H,,U","8.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-24","16.0",",,U","23.3","H,,U","8.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-25","17.2",",,U","23.3","H,,U","8.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-26","15.3",",,U","20.6","H,,U","10.6","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-27","16.1",",,U","21.1","H,,U","9.4","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-28","20.5",",,U","26.1","H,,U","13.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-29","21.9",",,U","29.4","H,,U","16.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-30","19.9",",,U","26.7","H,,U","14.4","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-01-31","19.3",",,U","30.0","H,,U","10.6","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-01","19.1",",,U","28.9","H,,U","10.6","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-02","18.8",",,U","27.8","H,,U","10.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-03","19.6",",,U","28.9","H,,U","11.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-04","20.2",",,U","28.9","H,,U","11.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-05","20.7",",,U","30.6","H,,U","11.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-06","20.6",",,U","27.8","H,,U","11.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-07","20.3",",,U","26.1","H,,U","14.4","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-08","20.2",",,U","28.3","H,,U","12.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-09","21.3",",,U","30.6","H,,U","12.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-10","20.8",",,U","28.3","H,,U","12.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-11","17.8",",,U","23.3","H,,U","12.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-12","17.1",",,U","22.8","H,,U","11.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-13","17.3",",,U","22.8","H,,U","13.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-14","15.8",",,U","20.6","H,,U","12.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-15","17.0",",,U","22.2","H,,U","13.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-16","16.5",",,U","21.7","H,,U","10.6","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-17","16.0",",,U","23.9","H,,U","8.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-18","17.6",",,U","25.6","H,,U","8.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-19","14.4",",,U","17.8","H,,U","9.4","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-20","10.7",",,U","15.6","H,,U","5.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-21","11.4",",,U","18.3","H,,U","3.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-22","13.1",",,U","18.3","H,,U","6.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-23","13.3",",,U","16.7","H,,U","8.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-24","11.5",",,U","17.2","H,,U","6.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-25","12.2",",,U","18.9","H,,U","3.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-26","13.9",",,U","22.2","H,,U","3.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-27","12.8",",,U","16.7","H,,U","7.2","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-02-28","12.7",",,U","20.0","H,,U","4.4","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-01","14.8",",,U","22.2","H,,U","6.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-02","16.9",",,U","25.0","H,,U","7.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-03","16.9",",,U","23.9","H,,U","9.4","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-04","15.4",",,U","18.9","H,,U","11.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-05","16.8",",,U","22.2","H,,U","10.6","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-06","19.1",",,U","25.0","H,,U","13.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-07","19.4",",,U","25.6","H,,U","12.2","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-08","21.7",",,U","29.4","H,,U","15.6","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-09","22.7",",,U","30.6","H,,U","12.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-10","19.5",",,U","21.1","H,,U","17.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-11","21.8",",,U","27.8","H,,U","15.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-12","22.9",",,U","28.9","H,,U","16.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-13","23.9",",,U","31.1","H,,U","17.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-14","21.7",",,U","27.8","H,,U","16.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-15","18.3",",,U","23.3","H,,U","14.4","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-16","17.2",",,U","22.8","H,,U","12.2","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-17","16.6",",,U","22.8","H,,U","10.6","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-18","16.1",",,U","20.6","H,,U","11.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-19","18.4",",,U","26.1","H,,U","11.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-20","20.9",",,U","29.4","H,,U","11.1","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-21","23.4",",,U","31.7","H,,U","13.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-22","23.7",",,U","30.0","H,,U","18.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-23","23.9",",,U","29.4","H,,U","20.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-24","20.7",",,U","27.2","H,,U","15.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-25","17.9",",,U","23.3","H,,U","12.2","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-26","18.3",",,U","23.9","H,,U","11.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-27","19.8",",,U","24.4","H,,U","15.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-28","21.0",",,U","28.9","H,,U","10.0","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-29","24.6",",,U","33.3","H,,U","13.3","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-30","26.6",",,U","35.0","H,,U","16.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-03-31","27.2",",,U","35.0","H,,U","17.8","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-04-01","26.4",",,U","33.9","H,,U","18.9","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-04-02","24.8",",,U","31.7","H,,U","17.2","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-04-03","24.4",",,U","31.1","H,,U","16.7","H,,U"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","2018-04-04","25.9",",,U","33.3","H,,U","17.8","H,,U"
