"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-06",,,"20.6",",,W","0.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-07",,,"22.8",",,W","7.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-08",,,"15.6",",,W","2.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-09",,,"17.8",",,W","0.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-10",,,"22.2",",,W","11.7",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-11",,,"24.4",",,W","19.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-12",,,"24.4",",,W","9.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-13",,,"10.0",",,W","7.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-14",,,"17.8",",,W","5.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-15",,,"26.1",",,W","13.9",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-16",,,"28.3",",,W","17.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-17",,,"19.4",",,W","12.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-18",,,"20.0",",,W","11.1",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-19",,,"18.3",",,W","8.9",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-20",,,"27.8",",,W","14.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-21",,,"27.8",",,W","16.1",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-22",,,"26.7",",,W","15.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-23",,,"26.7",",,W","11.7",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-24",,,"27.2",",,W","15.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-25",,,"28.3",",,W","15.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-26",,,"20.0",",,W","10.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-27",,,"18.3",",,W","6.1",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-02-28",,,"18.3",",,W","5.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-01",,,"26.7",",,W","14.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-02",,,"17.8",",,W","8.9",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-03",,,"16.1",",,W","5.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-04",,,"15.0",",,W","2.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-05",,,"15.6",",,W","0.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-06",,,"16.1",",,W","7.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-07",,,"16.1",",,W","4.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-08",,,"11.1",",,W","-1.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-09",,,"13.9",",,W","-0.5",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-10",,,"20.6",",,W","2.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-11",,,"20.0",",,W","7.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-12",,,"7.2",",,W","2.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-13",,,"13.3",",,W","1.1",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-14",,,"10.6",",,W","0.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-15",,,"20.6",",,W","-3.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-16",,,"26.1",",,W","9.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-17",,,"22.2",",,W","5.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-18",,,"19.4",",,W","11.7",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-19",,,"21.7",",,W","10.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-20",,,"25.6",",,W","9.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-21",,,"10.0",",,W","4.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-22",,,"14.4",",,W","2.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-23",,,"17.2",",,W","1.1",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-24",,,"14.4",",,W","3.9",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-25",,,"13.3",",,W","5.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-26",,,"15.6",",,W","3.3",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-27",,,"10.0",",,W","6.1",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-28",,,"26.7",",,W","6.1",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-29",,,"27.2",",,W","12.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-30",,,"21.1",",,W","15.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-03-31",,,"20.0",",,W","7.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-01",,,"26.1",",,W","4.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-02",,,"29.4",",,W","13.3",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-03",,,"30.6",",,W","13.3",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-04",,,"26.1",",,W","11.7",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-05",,,"19.4",",,W","5.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-06",,,"25.0",",,W","4.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-07",,,"20.0",",,W","5.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-08",,,"13.9",",,W","3.3",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-09",,,"12.8",",,W","7.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-10",,,"17.8",",,W","7.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-11",,,"19.4",",,W","5.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-12",,,"24.4",",,W","6.1",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-13",,,"27.2",",,W","9.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-14",,,"29.4",",,W","12.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-15",,,"28.9",",,W","16.1",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-16",,,"16.1",",,W","7.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-17",,,"21.1",",,W","1.7",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-18",,,"30.6",",,W","12.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-19",,,"28.3",",,W","10.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-20",,,"20.6",",,W","4.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-21",,,"22.8",",,W","5.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-22",,,"23.9",",,W","7.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-23",,,"18.9",",,W","13.9",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-24",,,"27.2",",,W","16.7",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-25",,,"26.1",",,W","15.0",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-26",,,"25.6",",,W","15.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-27",,,"23.9",",,W","14.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-28",,,"27.2",",,W","11.1",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-29",,,"21.1",",,W","7.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-04-30",,,"23.9",",,W","6.1",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-01",,,"28.3",",,W","8.9",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-02",,,"28.9",",,W","10.6",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-03",,,"29.4",",,W","12.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-04",,,"30.0",",,W","14.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-05",,,"28.9",",,D","13.9",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-06",,,"31.7",",,D","20.6",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-07",,,"27.8",",,D","16.1",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-08",,,"27.2",",,D","14.4",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-09",,,"28.9",",,D","12.2",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-10",,,"32.2",",,D","14.4",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-11",,,"33.9",",,D","16.1",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-12",,,"35.0",",,D","17.8",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-13",,,"35.0",",,D","19.4",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-14",,,"32.8",",,D","18.9",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-15",,,"28.3",",,D","20.6",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-16",,,"31.1",",,D","21.1",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-17",,,"26.7",",,D","21.1",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-18",,,"27.2",",,D","21.7",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-19",,,"27.2",",,D","21.7",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-20",,,"30.0",",,D","20.6",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-21",,,"30.0",",,D","21.7",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-22",,,"30.6",",,D","20.6",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-23",,,"30.6",",,D","21.1",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-24",,,"30.0",",,D","21.7",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-25",,,"30.0",",,D","21.7",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-26",,,"32.2",",,D","21.1",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-27",,,"30.6",",,D","20.0",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-28",,,"26.7",",,D","22.2",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-29",,,"31.7",",,D","23.3",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-30",,,"32.2",",,D","23.9",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-05-31",,,"30.0",",,D","22.8",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-01",,,"33.9",",,D","21.1",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-02",,,"32.2",",,D","21.7",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-03",,,"32.8",",,D","20.6",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-04",,,"32.2",",,D","19.4",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-05",,,"30.6",",,D","18.9",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-06",,,"32.8",",,D","17.2",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-07",,,"33.3",",,D","20.6",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-08",,,"32.2",",,D","21.7",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-09",,,"33.3",",,D","21.7",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-10",,,"32.8",",,D","21.1",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-11",,,"34.4",",,D","22.2",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-12",,,"22.8",",,D","20.6",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-13",,,"30.6",",,D","21.1",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-14",,,"34.4",",,D","22.8",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-15",,,"34.4",",,D","22.2",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-16",,,"33.3",",,D","22.8",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-17",,,"34.4",",,D","22.8",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-18",,,"35.0",",,D","23.9",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-19",,,"36.7",",,D","24.4",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-20",,,"36.1",",,D","24.4",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-21",,,"35.6",",,D","24.4",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-22",,,"35.0",",,D","25.6",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-23",,,"34.4",",,D","23.9",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-24",,,"36.1",",,D","23.9",",,D",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-25",,,"36.1",",,W","22.2",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-26",,,"30.6",",,W","21.7",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-27",,,"30.6",",,W","23.3",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-28",,,"33.3",",,W","22.8",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-29",,,"33.9",",,W","24.4",",,W",,
"USW00013744","FLORENCE REGIONAL AIRPORT, SC US","34.18772","-79.73085","44.5","2018-06-30",,,"33.9",",,W","23.3",",,W",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-01","16.5",",,U","22.2","H,,U","11.7","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-02","14.4",",,U","17.8","H,,U","9.4","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-03","11.4",",,U","20.0","H,,U","5.6","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-04","11.2",",,U","21.1","H,,U","2.2","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-05","16.2",",,U","23.9","H,,U","10.0","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-06","14.1",",,U","17.2","H,,U","8.3","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-07","6.8",",,U","8.3","H,,U","5.6","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-08","4.9",",,U","5.6","H,,U","2.8","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-09","3.1",",,U","5.0","H,,U","-0.6","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-10","-3.2",",,U","28.3","H,S,U","-42.2","H,G,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-11","-49.1",",G,U","-26.7","H,G,U","-62.2","H,G,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2017-12-12","-56.1",",G,U","-56.1","H,G,U","-56.1","H,G,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-05","1.3",",,U","7.8","H,,U","-3.3","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-06","-2.7",",,U","5.6","H,,U","-9.4","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-07","-3.7",",,U","3.9","H,,U","-10.6","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-08","5.1",",,U","16.7","H,,U","-4.4","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-09","11.7",",,U","21.1","H,,U","3.3","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-10","14.2",",,U","20.6","H,,U","7.8","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-11","18.7",",,U","23.9","H,,U","15.0","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-12","17.0",",,U","20.0","H,,U","11.1","H,I,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-13","3.6",",,U","10.0","H,I,U","-2.2","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-14","0.0",",,U","6.7","H,,U","-4.4","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-15","0.1",",,U","8.9","H,,U","-5.0","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-16","2.9",",,U","13.9","H,,U","-7.2","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-17","2.3",",,U","6.1","H,,U","-2.8","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-18","-1.2",",,U","9.4","H,,U","-8.3","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-19","3.1",",,U","16.7","H,,U","-5.0","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-20","5.3",",,U","18.3","H,,U","-5.0","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-21","8.8",",,U","21.7","H,,U","-1.1","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-22","12.5",",,U","21.1","H,,U","1.7","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-23","16.4",",,U","20.0","H,,U","9.4","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-24","8.2",",,U","15.6","H,,U","-1.7","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-25","4.1",",,U","15.0","H,,U","-4.4","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-26","6.6",",,U","16.7","H,,U","-4.4","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-27","13.7",",,U","20.0","H,,U","7.2","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-28","15.2",",,U","17.2","H,,U","12.8","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-29","12.3",",,U","17.8","H,,U","2.2","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-30","3.9",",,U","10.6","H,,U","-2.8","H,,U",,
"USR0000SSV2","SAVRIV SOUTH CAROLINA, SC US","33.2106","-81.5906","118.9","2018-01-31","3.6",",,U","13.9","H,,U","-6.1","H,,U",,
