"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-01","0.0",",,W,",,,,,"7.8",",,W","-7.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-02","0.0",",,W,",,,,,"17.2",",,W","-8.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-03","0.0",",,W,",,,,,"15.6",",,W","0.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-04","0.0",",,W,",,,,,"16.1",",,W","-6.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-05","0.0",",,W,",,,,,"18.3",",,W","-3.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-06","0.0",",,W,",,,,,"11.7",",,W","-5.5",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-07","0.0",",,W,",,,,,"13.9",",,W","-8.8",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-08","0.0",",,W,",,,,,"16.7",",,W","-3.8",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-09","0.0",",,W,",,,,,"17.8",",,W","1.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-10","0.3",",,W,",,,,,"15.0",",,W","-8.8",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-11","3.8",",,W,",,,,,"1.1",",,W","-9.9",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-12","0.0","T,,W,",,,,,"5.0",",,W","-8.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-13","0.0",",,W,",,,,,"13.3",",,W","-6.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-14","0.0",",,W,",,,,,"15.0",",,W","1.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-15","0.0",",,W,",,,,,"12.8",",,W","0.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-16","0.0",",,W,",,,,,"3.9",",,W","-8.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-17","0.0",",,W,",,,,,"12.2",",,W","-2.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-18","0.0",",,W,",,,,,"14.4",",,W","1.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-19","0.8",",,W,",,,,,"12.2",",,W","2.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-20","0.0","T,,W,",,,,,"3.9",",,W","-5.5",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-21","0.0",",,W,",,,,,"1.1",",,W","-14.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-22","0.0",",,W,",,,,,"5.0",",,W","-11.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-23","0.0",",,W,",,,,,"11.1",",,W","-8.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-24","0.0",",,W,",,,,,"5.0",",,W","-7.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-25","0.0",",,W,",,,,,"3.9",",,W","-7.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-26","0.0",",,W,",,,,,"12.2",",,W","-11.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-27","0.0",",,W,",,,,,"13.9",",,W","-4.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-02-28","0.0",",,W,",,,,,"11.1",",,W","-5.5",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-01","0.0",",,W,",,,,,"10.6",",,W","-8.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-02","0.0",",,W,",,,,,"16.7",",,W","-4.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-03","0.0",",,W,",,,,,"17.2",",,W","1.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-04","0.0",",,W,",,,,,"15.6",",,W","-1.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-05","0.0",",,W,",,,,,"9.4",",,W","-7.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-06","0.0",",,W,",,,,,"11.7",",,W","-11.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-07","0.0",",,W,",,,,,"12.8",",,W","-8.8",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-08","0.0",",,W,",,,,,"17.8",",,W","-3.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-09","0.0",",,W,",,,,,"17.2",",,W","1.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-10","0.0",",,W,",,,,,"18.3",",,W","0.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-11","0.0",",,W,",,,,,"5.6",",,W","-4.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-12","0.0",",,W,",,,,,"12.2",",,W","-4.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-13","0.0",",,W,",,,,,"11.1",",,W","-4.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-14","0.0",",,W,",,,,,"17.8",",,W","-0.5",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-15","0.8",",,W,",,,,,"15.6",",,W","0.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-16","0.0",",,W,",,,,,"13.9",",,W","-0.5",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-17","0.0",",,W,",,,,,"14.4",",,W","-2.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-18","0.0","T,,W,",,,,,"10.6",",,W","-1.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-19","0.0",",,W,",,,,,"9.4",",,W","-6.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-20","0.0",",,W,",,,,,"14.4",",,W","-9.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-21","0.0",",,W,",,,,,"17.8",",,W","-7.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-22","0.0",",,W,",,,,,"23.3",",,W","3.9",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-23","0.0",",,W,",,,,,"20.0",",,W","6.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-24","0.0","T,,W,",,,,,"19.4",",,W","0.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-25","0.0",",,W,",,,,,"18.3",",,W","4.4",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-26","0.0",",,W,",,,,,"15.0",",,W","2.8",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-27","4.3",",,W,",,,,,"3.9",",,W","-3.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-28","0.0","T,,W,",,,,,"13.3",",,W","-4.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-29","0.0",",,W,",,,,,"15.6",",,W","-4.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-30","0.0",",,W,",,,,,"17.8",",,W","-3.8",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-03-31","0.0",",,W,",,,,,"20.6",",,W","2.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-01","0.0",",,W,",,,,,"18.3",",,W","1.1",",,W",,
