"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00097827","SAUTEE 3 W, GA US","2018-05-27",,"78","65","65"
"USC00097827","SAUTEE 3 W, GA US","2018-05-28",,"77","65","66"
"USC00097827","SAUTEE 3 W, GA US","2018-05-29",,"70","65","68"
"USC00097827","SAUTEE 3 W, GA US","2018-05-30",,"73","68","68"
"USC00097827","SAUTEE 3 W, GA US","2018-05-31",,"76","68","68"
"USC00097827","SAUTEE 3 W, GA US","2018-06-01",,"69","62","62"
"USC00097827","SAUTEE 3 W, GA US","2018-06-02",,"82","62","63"
"USC00097827","SAUTEE 3 W, GA US","2018-06-03",,"82","63","66"
"USC00097827","SAUTEE 3 W, GA US","2018-06-04",,"84","61","62"
"USC00097827","SAUTEE 3 W, GA US","2018-06-05",,"80","58","58"
"USC00097827","SAUTEE 3 W, GA US","2018-06-06",,"77","55","55"
"USC00097827","SAUTEE 3 W, GA US","2018-06-07",,"83","55","61"
"USC00097827","SAUTEE 3 W, GA US","2018-06-08",,"81","61","62"
"USC00097827","SAUTEE 3 W, GA US","2018-06-09",,"82","62","64"
"USC00097827","SAUTEE 3 W, GA US","2018-06-10",,"81","61","62"
"USC00097827","SAUTEE 3 W, GA US","2018-06-11",,"81","61","65"
"USC00097827","SAUTEE 3 W, GA US","2018-06-12",,"81","63","64"
"USC00097827","SAUTEE 3 W, GA US","2018-06-13",,"72","63","64"
"USC00097827","SAUTEE 3 W, GA US","2018-06-14",,"79","64","67"
"USC00097827","SAUTEE 3 W, GA US","2018-06-15",,"83","65","65"
"USC00097827","SAUTEE 3 W, GA US","2018-06-16",,"83","65","65"
"USC00097827","SAUTEE 3 W, GA US","2018-06-17",,"80","64","64"
"USC00097827","SAUTEE 3 W, GA US","2018-06-18",,"84","64","66"
"USC00097827","SAUTEE 3 W, GA US","2018-06-19",,"85","66","66"
"USC00097827","SAUTEE 3 W, GA US","2018-06-20",,"85","66","69"
"USC00097827","SAUTEE 3 W, GA US","2018-06-21",,"86","69","77"
"USC00097827","SAUTEE 3 W, GA US","2018-06-22",,"80","67","67"
"USC00097827","SAUTEE 3 W, GA US","2018-06-23",,"81","67","68"
"USC00097827","SAUTEE 3 W, GA US","2018-06-24",,"80","67","69"
"USC00097827","SAUTEE 3 W, GA US","2018-06-25",,"85","64","64"
"USC00097827","SAUTEE 3 W, GA US","2018-06-26",,"80","64","64"
"USC00097827","SAUTEE 3 W, GA US","2018-06-27",,"82","64","64"
"USC00097827","SAUTEE 3 W, GA US","2018-06-28",,"82","64","66"
"USC00097827","SAUTEE 3 W, GA US","2018-06-29",,"70","64","64"
"USC00097827","SAUTEE 3 W, GA US","2018-06-30",,"82","64","67"
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-01","55","66","42",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-02","51","68","42",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-03","49","68","36",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-04","54","67","38",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-05","57","63","45",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-06","40","44","38",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-07","42","51","35",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-08","33","39","31",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-09","35","44","30",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-10","35","46","23",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-11","42","56","26",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-12","41","50","31",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-13","38","47","23",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-14","41","56","27",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-15","32","37","24",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-16","33","51","21",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-17","38","46","27",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-18","49","61","39",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-19","51","60","38",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-20","58","63","55",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-21","56","61","52",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-22","57","60","53",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-23","59","67","46",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-24","45","49","38",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-25","31","36","27",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-26","36","51","28",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-27","33","42","27",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-28","33","46","21",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-29","38","49","28",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-30","36","45","27",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2017-12-31","28","34","20",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-01","19","25","13",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-02","20","33","8",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-03","27","38","19",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-04","24","29","17",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-05","23","33","14",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-06","24","33","14",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-07","26","41","10",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-08","41","49","34",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-09","42","53","37",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-10","54","67","38",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-11","62","67","55",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-12","51","63","27",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-13","27","30","20",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-14","23","36","14",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-15","33","47","18",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-16","33","44","18",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-17","17","25","10",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-18","23","38","12",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-19","31","54","14",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-20","41","61","25",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-21","48","70","30",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-22","60","63","57",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-23","49","60","38",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-24","41","52","30",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-25","39","57","26",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-26","46","59","27",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-27","57","61","54",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-28","53","55","50",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-29","48","58","36",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-30","35","43","28",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-01-31","41","56","23",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-01","52","62","40",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-02","32","39","25",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-03","37","49","26",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-04","45","50","39",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-05","38","47","29",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-06","45","55","30",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-07","52","62","37",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-08","39","54","30",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-09","48","65","27",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-10","58","64","51",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-11","65","67","63",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-12","47","62","42",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-13","48","54","43",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-14","55","62","47",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-15","65","68","60",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-16","61","68","48",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-17","54","68","46",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-18","56","69","40",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-19","65","71","62",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-20","70","75","64",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-21","72","79","66",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-22","74","82","68",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-23","73","81","66",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-24","72","80","67",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-25","60","71","55",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-26","53","60","38",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-27","51","68","32",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-02-28","54","59","49",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-01","58","64","50",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-02","49","57","42",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-03","47","58","37",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-04","47","64","32",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-05","49","59","37",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-06","55","67","42",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-07","42","48","39",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-08","37","44","30",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-09","43","57","25",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-10","52","55","50",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-11","55","60","50",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-12","43","51","38",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-13","43","55","31",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-14","39","51","29",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-15","47","69","25",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-16","56","72","35",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-17","64","75","56",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-18","59","67","51",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-19","58","64","53",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-20","53","63","38",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-21","40","48","36",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-22","43","56","29",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-23","47","61","33",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-24","57","68","46",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-25","52","58","47",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-26","50","54","47",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-27","55","61","48",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-28","67","77","59",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-29","67","76","60",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-30","56","62","42",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-03-31","54","69","33",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-01","65","76","48",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-02","69","80","57",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-03","71","79","65",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-04","53","67","43",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-05","49","66","34",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-06","49","60","38",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-07","45","52","37",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-08","45","56","35",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-09","54","66","46",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-10","55","65","46",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-11","53","68","38",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-12","63","79","41",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-13","72","82","61",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-14","71","81","62",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-15","55","67","42",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-16","42","49","37",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-17","55","76","30",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-18","69","82","53",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-19","56","67","44",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-20","52","70","32",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-21","59","76","36",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-22","61","63","57",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-23","63","72","56",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-24","61","70","57",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-25","59","66","50",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-26","53","62","47",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-27","59","73","49",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-28","63","79","44",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-29","56","67","42",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-04-30","57","77","35",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-01","64","82","42",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-02","69","85","52",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-03","71","85","55",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-04","73","84","64",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-05","68","78","61",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-06","67","80","57",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-07","68","82","53",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-08","67","83","51",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-09","71","86","55",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-10","70","90","60",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-11","72","88","57",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-12","74","90","59",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-13","74","90","57",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-14","76","91","60",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-15","75","85","66",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-16","72","85","64",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-17","72","80","64",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-18","73","83","67",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-19","76","86","67",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-20","76","88","65",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-21","76","86","66",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-22","74","85","67",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-23","75","86","64",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-24","76","87","65",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-25","78","87","67",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-26","76","86","69",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-27","75","85","68",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-28","73","81","68",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-29","78","84","72",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-30","75","80","72",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-05-31","74","85","68",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-01","72","85","66",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-02","76","88","66",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-03","76","91","66",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-04","72","84","59",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-05","70","84","58",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-06","72","88","54",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-07","75","90","62",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-08","76","91","61",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-09","79","93","66",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-10","76","92","67",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-11","73","89","67",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-12","75","85","65",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-13","75","85","71",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-14","78","89","69",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-15","80","92","67",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-16","80","95","66",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-17","78","94","69",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-18","80","96","66",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-19","81","94","70",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-20","81","91","70",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-21","78","86","72",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-22","76","88","71",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-23","76","85","71",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-24","80","93","69",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-25","74","93","67",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-26","77","92","67",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-27","75","89","68",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-28","69","76","66",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-29","75","90","65",
"USR0000GCHS","CHATSWORTH GEORGIA, GA US","2018-06-30","80","91","70",
"USC00098740","TOCCOA, GA US","2017-12-01",,"69","49","49"
"USC00098740","TOCCOA, GA US","2017-12-02",,"68","48","55"
"USC00098740","TOCCOA, GA US","2017-12-03",,"65","49","50"
"USC00098740","TOCCOA, GA US","2017-12-04",,"66","42","42"
"USC00098740","TOCCOA, GA US","2017-12-05",,"62","41","54"
"USC00098740","TOCCOA, GA US","2017-12-06",,"57","45","45"
"USC00098740","TOCCOA, GA US","2017-12-07",,"49","42","42"
"USC00098740","TOCCOA, GA US","2017-12-08",,"52","41","41"
"USC00098740","TOCCOA, GA US","2017-12-09",,"41","33","34"
"USC00098740","TOCCOA, GA US","2017-12-10",,"43","28","28"
"USC00098740","TOCCOA, GA US","2017-12-11",,"46","28","33"
"USC00098740","TOCCOA, GA US","2017-12-12",,"59","30","35"
"USC00098740","TOCCOA, GA US","2017-12-13",,"51","28","28"
"USC00098740","TOCCOA, GA US","2017-12-14",,"48","28","34"
"USC00098740","TOCCOA, GA US","2017-12-15",,"60","32","36"
"USC00098740","TOCCOA, GA US","2017-12-16",,"49","27","27"
"USC00098740","TOCCOA, GA US","2017-12-17",,"51","27","33"
"USC00098740","TOCCOA, GA US","2017-12-18",,"50","32","48"
"USC00098740","TOCCOA, GA US","2017-12-19",,"68","45","48"
"USC00098740","TOCCOA, GA US","2017-12-20",,"73","43","56"
"USC00098740","TOCCOA, GA US","2017-12-21",,"58","50","51"
"USC00098740","TOCCOA, GA US","2017-12-22",,"57","46","46"
"USC00098740","TOCCOA, GA US","2017-12-23",,"56","46","53"
"USC00098740","TOCCOA, GA US","2017-12-24",,"63","42","43"
"USC00098740","TOCCOA, GA US","2017-12-25",,"52","33","33"
"USC00098740","TOCCOA, GA US","2017-12-26",,"40","32","32"
"USC00098740","TOCCOA, GA US","2017-12-27",,"46","30","37"
"USC00098740","TOCCOA, GA US","2017-12-28",,"51","30","30"
"USC00098740","TOCCOA, GA US","2017-12-29",,"40","29","29"
"USC00098740","TOCCOA, GA US","2017-12-30",,"52","29","33"
"USC00098740","TOCCOA, GA US","2017-12-31",,"53","28","28"
"USC00098740","TOCCOA, GA US","2018-01-01",,"36","25","25"
"USC00098740","TOCCOA, GA US","2018-01-02",,"34","13","13"
"USC00098740","TOCCOA, GA US","2018-01-03",,"36","13","25"
"USC00098740","TOCCOA, GA US","2018-01-04",,"40","25","26"
"USC00098740","TOCCOA, GA US","2018-01-05",,"36","17","17"
"USC00098740","TOCCOA, GA US","2018-01-06",,"39","17","21"
"USC00098740","TOCCOA, GA US","2018-01-07",,"41","19","19"
"USC00098740","TOCCOA, GA US","2018-01-08",,"35","17","29"
"USC00098740","TOCCOA, GA US","2018-01-09",,"43","29","40"
"USC00098740","TOCCOA, GA US","2018-01-10",,"64","40","50"
"USC00098740","TOCCOA, GA US","2018-01-11",,"59","49","50"
"USC00098740","TOCCOA, GA US","2018-01-12",,"59","50","57"
"USC00098740","TOCCOA, GA US","2018-01-13",,"60","31","32"
"USC00098740","TOCCOA, GA US","2018-01-14",,"47","23","23"
"USC00098740","TOCCOA, GA US","2018-01-15",,"38","22","25"
"USC00098740","TOCCOA, GA US","2018-01-16",,"43","24","26"
"USC00098740","TOCCOA, GA US","2018-01-17",,"49","26","28"
"USC00098740","TOCCOA, GA US","2018-01-18",,"37","18","18"
"USC00098740","TOCCOA, GA US","2018-01-19",,"51","17","32"
"USC00098740","TOCCOA, GA US","2018-01-20",,"61","28","31"
"USC00098740","TOCCOA, GA US","2018-01-21",,"66","31","44"
"USC00098740","TOCCOA, GA US","2018-01-22",,"70","43","44"
"USC00098740","TOCCOA, GA US","2018-01-23",,"59","44","50"
"USC00098740","TOCCOA, GA US","2018-01-24",,"57","32","32"
"USC00098740","TOCCOA, GA US","2018-01-25",,"56","31","32"
"USC00098740","TOCCOA, GA US","2018-01-26",,"57","31","32"
"USC00098740","TOCCOA, GA US","2018-01-27",,"55","32","49"
"USC00098740","TOCCOA, GA US","2018-01-28",,"55","48","50"
"USC00098740","TOCCOA, GA US","2018-01-29",,"53","46","46"
"USC00098740","TOCCOA, GA US","2018-01-30",,"60","31","31"
"USC00098740","TOCCOA, GA US","2018-01-31",,"49","27","27"
"USC00098740","TOCCOA, GA US","2018-02-01",,"53","26","39"
"USC00098740","TOCCOA, GA US","2018-02-02",,"61","38","38"
"USC00098740","TOCCOA, GA US","2018-02-03",,"47","29","30"
"USC00098740","TOCCOA, GA US","2018-02-04",,"43","29","33"
"USC00098740","TOCCOA, GA US","2018-02-05",,"47","33","40"
"USC00098740","TOCCOA, GA US","2018-02-06",,"54","34","41"
"USC00098740","TOCCOA, GA US","2018-02-07",,"60","41","49"
"USC00098740","TOCCOA, GA US","2018-02-08",,"62","38","38"
"USC00098740","TOCCOA, GA US","2018-02-09",,"61","34","34"
"USC00098740","TOCCOA, GA US","2018-02-10",,"59","34","48"
"USC00098740","TOCCOA, GA US","2018-02-11",,"62","48","62"
"USC00098740","TOCCOA, GA US","2018-02-12",,"66","60","60"
"USC00098740","TOCCOA, GA US","2018-02-13",,"72","43","43"
"USC00098740","TOCCOA, GA US","2018-02-14",,"50","41","42"
"USC00098740","TOCCOA, GA US","2018-02-15",,"65","42","59"
"USC00098740","TOCCOA, GA US","2018-02-16",,"69","59","66"
"USC00098740","TOCCOA, GA US","2018-02-17",,"73","53","54"
"USC00098740","TOCCOA, GA US","2018-02-18",,"54","47","47"
"USC00098740","TOCCOA, GA US","2018-02-19",,"65","45","53"
"USC00098740","TOCCOA, GA US","2018-02-20",,"56","53","56"
"USC00098740","TOCCOA, GA US","2018-02-21",,"68","56","64"
"USC00098740","TOCCOA, GA US","2018-02-22",,"76","61","63"
"USC00098740","TOCCOA, GA US","2018-02-23",,"78","55","55"
"USC00098740","TOCCOA, GA US","2018-02-24",,"75","55","60"
"USC00098740","TOCCOA, GA US","2018-02-25",,"79","60","63"
"USC00098740","TOCCOA, GA US","2018-02-26",,"66","55","55"
"USC00098740","TOCCOA, GA US","2018-02-27",,"69","41","41"
"USC00098740","TOCCOA, GA US","2018-02-28",,"62","41","47"
"USC00098740","TOCCOA, GA US","2018-03-01",,"52","46","52"
"USC00098740","TOCCOA, GA US","2018-03-02",,"61","43","43"
"USC00098740","TOCCOA, GA US","2018-03-03",,"62","37","37"
"USC00098740","TOCCOA, GA US","2018-03-04",,"69","35","35"
"USC00098740","TOCCOA, GA US","2018-03-05",,"65","35","39"
"USC00098740","TOCCOA, GA US","2018-03-06",,"62","39","50"
"USC00098740","TOCCOA, GA US","2018-03-07",,"50","42","42"
"USC00098740","TOCCOA, GA US","2018-03-08",,"51","31","36"
"USC00098740","TOCCOA, GA US","2018-03-09",,"46","28","28"
"USC00098740","TOCCOA, GA US","2018-03-10",,"61","28","36"
"USC00098740","TOCCOA, GA US","2018-03-11",,"65","36","49"
"USC00098740","TOCCOA, GA US","2018-03-12",,"52","42","43"
"USC00098740","TOCCOA, GA US","2018-03-13",,"54","32","32"
